source_file,segment_id,start,end,duration_seconds,speaker,text,n_text_words,n_aligned_words,n_words_with_speaker
CyrusOne/COB_20260323_Imported.mp3,60,160.204,163.244,3.039999999999992,SPEAKER_28,"Motion by Mr. DelGiorno, seconded by Mr. Madonia.",8,8,8
CyrusOne/COB_20260323_Imported.mp3,61,163.645,164.805,1.1599999999999966,SPEAKER_28,"All in favor, signify by saying aye.",7,7,7
CyrusOne/COB_20260323_Imported.mp3,62,164.825,164.945,0.12000000000000455,SPEAKER_28,Aye.,1,1,1
CyrusOne/COB_20260323_Imported.mp3,63,164.965,166.565,1.5999999999999943,SPEAKER_28,"Opposed, no.",2,2,2
CyrusOne/COB_20260323_Imported.mp3,64,166.845,167.446,0.6009999999999991,SPEAKER_28,The ayes have it.,4,4,4
CyrusOne/COB_20260323_Imported.mp3,65,168.786,170.206,1.4199999999999875,SPEAKER_28,"Mr. Crowell, welcome to the meeting.",6,6,6
CyrusOne/COB_20260323_Imported.mp3,66,171.787,172.187,0.4000000000000057,SPEAKER_29,Thank you.,2,2,2
CyrusOne/COB_20260323_Imported.mp3,67,172.53,187.757,15.227000000000004,SPEAKER_28,"The chair asked the clerk to revise the roll call to reflect that Mr. Crell is participating in this meeting via telephone conference as allowed by the Open Meetings Act, and he is considered present at this meeting for purposes of determining a quorum and participating in all proceedings.",49,49,49
CyrusOne/COB_20260323_Imported.mp3,68,190.998,191.579,0.5810000000000173,SPEAKER_28,"Thank you, Mr.",3,3,3
CyrusOne/COB_20260323_Imported.mp3,69,191.599,191.899,0.30000000000001137,SPEAKER_28,Clerk.,1,1,1
CyrusOne/COB_20260323_Imported.mp3,70,193.64,194.36,0.7200000000000273,SPEAKER_28,Motion by...,2,2,2
CyrusOne/COB_20260323_Imported.mp3,71,196.178,201.341,5.163000000000011,SPEAKER_28,"Mr. Madonia, seconded by Mr. DelGiorno, for the approval of the minutes of the February 10th, 2026 meeting.",18,18,18
CyrusOne/COB_20260323_Imported.mp3,72,201.361,202.422,1.061000000000007,SPEAKER_28,"All in favor, signify by saying aye.",7,7,7
CyrusOne/COB_20260323_Imported.mp3,73,202.442,202.562,0.12000000000000455,SPEAKER_28,Aye.,1,1,1
CyrusOne/COB_20260323_Imported.mp3,74,203.483,204.023,0.539999999999992,SPEAKER_28,"Opposed, no.",2,2,2
CyrusOne/COB_20260323_Imported.mp3,75,204.043,204.463,0.4199999999999875,SPEAKER_28,The ayes have it.,4,4,4
CyrusOne/COB_20260323_Imported.mp3,76,204.483,205.204,0.7210000000000036,SPEAKER_28,The minutes are approved.,4,4,4
CyrusOne/COB_20260323_Imported.mp3,77,205.504,209.646,4.141999999999996,SPEAKER_28,"Motion by Mr. DelGiorno, seconded by Mr. Madonia, to place correspondence on file with the clerk.",16,16,16
CyrusOne/COB_20260323_Imported.mp3,78,209.686,210.787,1.100999999999999,SPEAKER_28,"All in favor, signify by saying aye.",7,7,7
CyrusOne/COB_20260323_Imported.mp3,79,210.807,210.887,0.0800000000000125,SPEAKER_28,Aye.,1,1,1
CyrusOne/COB_20260323_Imported.mp3,80,211.908,212.408,0.5,SPEAKER_28,"Opposed, no.",2,2,2
CyrusOne/COB_20260323_Imported.mp3,81,212.428,212.888,0.46000000000000796,SPEAKER_28,The ayes have it.,4,4,4
CyrusOne/COB_20260323_Imported.mp3,82,212.908,214.049,1.1410000000000196,SPEAKER_28,Correspondence will be placed on file.,6,6,6
CyrusOne/COB_20260323_Imported.mp3,83,214.229,215.05,0.820999999999998,SPEAKER_28,Clerk resolutions.,2,2,2
CyrusOne/COB_20260323_Imported.mp3,84,215.11,216.611,1.5009999999999764,SPEAKER_28,"Resolution number one, Mr.",4,4,4
CyrusOne/COB_20260323_Imported.mp3,85,216.651,216.891,0.23999999999998067,SPEAKER_28,Clerk.,1,1,1
CyrusOne/COB_20260323_Imported.mp3,86,217.291,221.814,4.522999999999996,SPEAKER_69,"Number one, resolution approving the final plats of Ginder Minor Subdivision.",11,11,11
CyrusOne/COB_20260323_Imported.mp3,87,223.06,227.301,4.2409999999999854,SPEAKER_28,"Motion by Mr. Mendenhall, seconded by Mr. Chumlin, to place Resolution 1 before the Board.",15,15,15
CyrusOne/COB_20260323_Imported.mp3,88,227.722,230.302,2.579999999999984,SPEAKER_28,Questions or comments from members of the Board on Resolution 1?,11,11,11
CyrusOne/COB_20260323_Imported.mp3,89,231.143,235.164,4.020999999999987,SPEAKER_28,"Seeing none, all in favor, the Clerk will call the roll with respect to Resolution 1.",16,16,16
CyrusOne/COB_20260323_Imported.mp3,90,235.644,235.764,0.12000000000000455,SPEAKER_69,Ayers?,1,1,1
CyrusOne/COB_20260323_Imported.mp3,91,235.784,235.884,0.09999999999999432,SPEAKER_69,Yes.,1,1,1
CyrusOne/COB_20260323_Imported.mp3,92,236.725,236.945,0.21999999999999886,SPEAKER_28,Kahneman?,1,1,1
CyrusOne/COB_20260323_Imported.mp3,93,236.965,237.085,0.12000000000000455,SPEAKER_28,Yes.,1,1,1
CyrusOne/COB_20260323_Imported.mp3,94,237.985,238.485,0.5,SPEAKER_69,Constant?,1,1,1
CyrusOne/COB_20260323_Imported.mp3,95,239.165,239.306,0.14100000000001955,SPEAKER_69,Yes.,1,1,1
CyrusOne/COB_20260323_Imported.mp3,96,239.326,239.566,0.2400000000000091,SPEAKER_69,Dasko?,1,1,1
CyrusOne/COB_20260323_Imported.mp3,97,239.606,239.726,0.12000000000000455,SPEAKER_69,Aye.,1,1,1
CyrusOne/COB_20260323_Imported.mp3,98,240.446,240.686,0.2400000000000091,SPEAKER_69,Diener?,1,1,1
CyrusOne/COB_20260323_Imported.mp3,99,240.706,240.786,0.0800000000000125,SPEAKER_69,Yes.,1,1,1
CyrusOne/COB_20260323_Imported.mp3,100,241.666,242.167,0.5010000000000048,SPEAKER_69,DelGiorno?,1,1,1
CyrusOne/COB_20260323_Imported.mp3,101,242.567,242.687,0.12000000000000455,SPEAKER_69,Aye.,1,1,1
CyrusOne/COB_20260323_Imported.mp3,102,242.947,243.307,0.3599999999999852,SPEAKER_69,Deppi?,1,1,1
CyrusOne/COB_20260323_Imported.mp3,103,243.807,243.887,0.0800000000000125,SPEAKER_69,Aye.,1,1,1
CyrusOne/COB_20260323_Imported.mp3,104,244.127,244.747,0.6200000000000045,SPEAKER_69,Douglas-Williams?,1,1,1
CyrusOne/COB_20260323_Imported.mp3,105,244.767,245.568,0.8010000000000161,SPEAKER_69,Aye.,1,1,1
CyrusOne/COB_20260323_Imported.mp3,106,245.588,245.928,0.3400000000000034,SPEAKER_69,Forsythe?,1,1,1
CyrusOne/COB_20260323_Imported.mp3,107,245.948,246.068,0.12000000000000455,SPEAKER_69,Yes.,1,1,1
CyrusOne/COB_20260323_Imported.mp3,108,247.028,247.448,0.4200000000000159,SPEAKER_69,Frazee?,1,1,1
CyrusOne/COB_20260323_Imported.mp3,109,247.768,248.209,0.4410000000000025,SPEAKER_69,Aye.,1,1,1
CyrusOne/COB_20260323_Imported.mp3,110,248.229,248.789,0.5599999999999739,SPEAKER_69,Fulgenzi?,1,1,1
CyrusOne/COB_20260323_Imported.mp3,111,249.229,249.309,0.07999999999998408,SPEAKER_69,Aye.,1,1,1
CyrusOne/COB_20260323_Imported.mp3,112,249.589,249.929,0.3400000000000034,SPEAKER_69,Guyton?,1,1,1
CyrusOne/COB_20260323_Imported.mp3,113,250.409,250.529,0.12000000000000455,SPEAKER_69,Aye.,1,1,1
CyrusOne/COB_20260323_Imported.mp3,114,250.709,251.03,0.32099999999999795,SPEAKER_69,Hall?,1,1,1
CyrusOne/COB_20260323_Imported.mp3,115,251.49,252.05,0.5600000000000023,SPEAKER_11,Yes.,1,1,1
CyrusOne/COB_20260323_Imported.mp3,116,253.842,254.022,0.1799999999999784,SPEAKER_69,Aye.,1,1,1
CyrusOne/COB_20260323_Imported.mp3,117,254.823,255.143,0.3199999999999932,SPEAKER_69,Lathan.,1,1,1
CyrusOne/COB_20260323_Imported.mp3,118,255.744,255.844,0.09999999999999432,,Aye.,1,1,0
CyrusOne/COB_20260323_Imported.mp3,119,256.525,257.005,0.4800000000000182,SPEAKER_69,Madonia.,1,1,1
CyrusOne/COB_20260323_Imported.mp3,120,257.426,257.546,0.12000000000000455,SPEAKER_69,Aye.,1,1,1
CyrusOne/COB_20260323_Imported.mp3,121,257.866,258.387,0.521000000000015,SPEAKER_69,McGuire.,1,1,1
CyrusOne/COB_20260323_Imported.mp3,122,259.267,259.387,0.12000000000000455,,Aye.,1,1,0
CyrusOne/COB_20260323_Imported.mp3,123,259.988,260.408,0.4200000000000159,SPEAKER_69,Mendenhall.,1,1,1
CyrusOne/COB_20260323_Imported.mp3,124,261.149,261.269,0.12000000000000455,SPEAKER_11,Aye.,1,1,1
CyrusOne/COB_20260323_Imported.mp3,125,261.69,261.97,0.28000000000002956,SPEAKER_69,Miller.,1,1,1
CyrusOne/COB_20260323_Imported.mp3,126,262.51,262.611,0.10099999999999909,SPEAKER_69,Aye.,1,1,1
CyrusOne/COB_20260323_Imported.mp3,127,262.931,263.251,0.3199999999999932,SPEAKER_69,Rader.,1,1,1
CyrusOne/COB_20260323_Imported.mp3,128,263.692,263.792,0.0999999999999659,SPEAKER_69,Aye.,1,1,1
CyrusOne/COB_20260323_Imported.mp3,129,264.072,264.432,0.36000000000001364,SPEAKER_69,Scaife.,1,1,1
CyrusOne/COB_20260323_Imported.mp3,130,264.793,265.253,0.45999999999997954,SPEAKER_69,Aye.,1,1,1
CyrusOne/COB_20260323_Imported.mp3,131,265.293,265.734,0.4409999999999741,SPEAKER_69,Shackman.,1,1,1
CyrusOne/COB_20260323_Imported.mp3,132,266.114,266.214,0.10000000000002274,SPEAKER_69,Aye.,1,1,1
CyrusOne/COB_20260323_Imported.mp3,133,266.534,266.915,0.38100000000002865,SPEAKER_69,Shepard.,1,1,1
CyrusOne/COB_20260323_Imported.mp3,134,267.295,267.415,0.12000000000000455,SPEAKER_69,Aye.,1,1,1
CyrusOne/COB_20260323_Imported.mp3,135,267.735,268.116,0.3809999999999718,SPEAKER_69,Small.,1,1,1
CyrusOne/COB_20260323_Imported.mp3,136,268.496,268.616,0.12000000000000455,SPEAKER_69,Aye.,1,1,1
CyrusOne/COB_20260323_Imported.mp3,137,268.957,269.277,0.3199999999999932,SPEAKER_69,Stump.,1,1,1
CyrusOne/COB_20260323_Imported.mp3,138,269.617,269.757,0.13999999999998636,SPEAKER_69,Aye.,1,1,1
CyrusOne/COB_20260323_Imported.mp3,139,270.118,270.478,0.36000000000001364,SPEAKER_69,Thomas.,1,1,1
CyrusOne/COB_20260323_Imported.mp3,140,270.878,270.959,0.08100000000001728,SPEAKER_69,Aye.,1,1,1
CyrusOne/COB_20260323_Imported.mp3,141,271.299,271.679,0.37999999999999545,SPEAKER_28,Chumlin.,1,1,1
CyrusOne/COB_20260323_Imported.mp3,142,271.959,272.08,0.1209999999999809,SPEAKER_69,Aye.,1,1,1
CyrusOne/COB_20260323_Imported.mp3,143,272.4,272.88,0.4800000000000182,SPEAKER_28,Truex.,1,1,1
CyrusOne/COB_20260323_Imported.mp3,144,273.501,273.601,0.10000000000002274,SPEAKER_69,Aye.,1,1,1
CyrusOne/COB_20260323_Imported.mp3,145,273.981,274.842,0.86099999999999,SPEAKER_69,All 28 approve.,3,3,3
CyrusOne/COB_20260323_Imported.mp3,146,275.603,278.666,3.062999999999988,SPEAKER_28,All those voting having voted in the affirmative repetition number one is adopted.,13,13,13
CyrusOne/COB_20260323_Imported.mp3,147,280.475,290.223,9.74799999999999,SPEAKER_28,"Next, without objection, we'll proceed out of the regular order for the convenience of the second zoning matter on our agenda tonight so that they may be considered first.",29,29,29
CyrusOne/COB_20260323_Imported.mp3,148,290.263,291.684,1.4210000000000491,SPEAKER_28,That's resolution number three.,4,4,4
CyrusOne/COB_20260323_Imported.mp3,149,291.744,293.485,1.7409999999999854,SPEAKER_28,"Mr. Quirkley, please read resolution three.",6,6,6
CyrusOne/COB_20260323_Imported.mp3,150,294.306,298.729,4.423000000000002,SPEAKER_69,"Resolution three, 2026-001, CSMB Investments, LLC, 3491 Cockrell Lane, Springfield.",10,10,10
CyrusOne/COB_20260323_Imported.mp3,151,304.133,304.973,0.8400000000000318,SPEAKER_69,Granting a rezoning.,3,3,3
CyrusOne/COB_20260323_Imported.mp3,152,305.654,309.615,3.9610000000000127,SPEAKER_28,"Motion by Ms. Gates, seconded by Ms. Deputy, to place Resolution 3 before the Board.",15,15,15
CyrusOne/COB_20260323_Imported.mp3,153,310.715,311.916,1.2010000000000218,SPEAKER_28,This is the zoning portion of the meeting.,8,8,8
CyrusOne/COB_20260323_Imported.mp3,154,311.956,317.678,5.72199999999998,SPEAKER_28,"It's our policy to ask, in general, are there members of the audience who feel it's necessary, who wish to speak in opposition to proposed zoning?",26,26,26
CyrusOne/COB_20260323_Imported.mp3,155,318.538,319.198,0.6599999999999682,SPEAKER_28,In opposition.,2,2,2
CyrusOne/COB_20260323_Imported.mp3,156,319.358,319.778,0.4200000000000159,SPEAKER_28,Seeing none.,2,2,2
CyrusOne/COB_20260323_Imported.mp3,157,319.798,325.14,5.3419999999999845,SPEAKER_28,Are there members of the audience who feel it's necessary to speak in support of the proposed zoning?,18,18,18
CyrusOne/COB_20260323_Imported.mp3,158,325.16,325.74,0.5799999999999841,SPEAKER_28,Seeing none.,2,2,2
CyrusOne/COB_20260323_Imported.mp3,159,327.221,329.141,1.920000000000016,SPEAKER_28,Questions or comments from members of the Board on the zoning?,11,11,11
CyrusOne/COB_20260323_Imported.mp3,160,330.262,330.782,0.5199999999999818,SPEAKER_28,Seeing none.,2,2,2
CyrusOne/COB_20260323_Imported.mp3,161,330.842,333.743,2.9010000000000105,SPEAKER_28,"On the question, all those in favor of adopting the zoning signify by saying aye.",15,15,15
CyrusOne/COB_20260323_Imported.mp3,162,334.783,335.343,0.5600000000000023,SPEAKER_28,"Opposed, no.",2,2,2
CyrusOne/COB_20260323_Imported.mp3,163,335.423,335.563,0.13999999999998636,SPEAKER_28,Aye.,1,1,1
CyrusOne/COB_20260323_Imported.mp3,164,336.824,337.445,0.6209999999999809,SPEAKER_28,The ayes have it.,4,4,4
CyrusOne/COB_20260323_Imported.mp3,165,337.465,338.365,0.9000000000000341,SPEAKER_28,The zoning is adopted.,4,4,4
CyrusOne/COB_20260323_Imported.mp3,166,339.546,342.548,3.0020000000000095,SPEAKER_28,"Now, proceeding to resolution two.",5,5,5
CyrusOne/COB_20260323_Imported.mp3,167,343.368,346.03,2.6619999999999777,SPEAKER_28,I suspect it may take a little longer than resolution three.,11,11,11
CyrusOne/COB_20260323_Imported.mp3,168,348.531,353.214,4.682999999999993,SPEAKER_28,"First of all, to the members of the audience, we're sorry we don't have enough seats.",16,16,16
CyrusOne/COB_20260323_Imported.mp3,169,353.254,356.036,2.7819999999999823,SPEAKER_28,"Maybe as the day goes on, there will be more seats available.",12,12,12
CyrusOne/COB_20260323_Imported.mp3,170,356.516,362.68,6.163999999999987,SPEAKER_28,There is water available in the back of the room and also outside here if people find they need water.,20,20,20
CyrusOne/COB_20260323_Imported.mp3,171,364.089,369.532,5.442999999999984,SPEAKER_28,"Next, I know we have a number of enthusiastic people who spent some time making signs.",16,16,16
CyrusOne/COB_20260323_Imported.mp3,172,369.552,386.219,16.666999999999973,SPEAKER_28,"Would you, would those people with signs, would you, signs are really not allowed under our rules, but if you, but we know you spent the day making the signs, so if you'd all hold your signs up and so everybody can see them and show them to the back of the room and the front of the room.",59,59,59
CyrusOne/COB_20260323_Imported.mp3,173,412.169,414.542,2.3729999999999905,SPEAKER_28,Okay.,1,1,1
CyrusOne/COB_20260323_Imported.mp3,174,414.783,415.326,0.5430000000000064,SPEAKER_28,Thank you.,2,2,2
CyrusOne/COB_20260323_Imported.mp3,175,416.046,416.506,0.45999999999997954,SPEAKER_28,Thank you.,2,2,2
CyrusOne/COB_20260323_Imported.mp3,176,416.526,419.828,3.301999999999964,SPEAKER_28,"Now, if you please put your signs down and please keep them down.",13,13,13
CyrusOne/COB_20260323_Imported.mp3,177,421.169,426.312,5.143000000000029,SPEAKER_28,"People can't see when you put the signs up, so as a courtesy to everyone else, please keep your signs down.",21,21,21
CyrusOne/COB_20260323_Imported.mp3,178,426.672,433.816,7.143999999999949,SPEAKER_28,"If you just can't resist the urge to put your signs up, the security will have to remove the signs.",20,20,20
CyrusOne/COB_20260323_Imported.mp3,179,433.836,435.356,1.5199999999999818,SPEAKER_28,So thank you all for that.,6,6,6
CyrusOne/COB_20260323_Imported.mp3,180,435.797,436.137,0.339999999999975,SPEAKER_28,All right.,2,2,2
CyrusOne/COB_20260323_Imported.mp3,181,438.398,445.242,6.843999999999994,SPEAKER_28,"Next, we have an organizing motion to organize this evening's discussion of the zoning matter.",15,15,15
CyrusOne/COB_20260323_Imported.mp3,182,445.742,459.73,13.988,SPEAKER_56,I MOVE THAT WE MODIFY THE PROCESS SET FORTH IN SECTION 2.04.250 OF OUR CODE WHEN CONSIDERING THE DATA CENTER RESOLUTION.,21,21,21
CyrusOne/COB_20260323_Imported.mp3,183,473.333,483.135,9.801999999999964,SPEAKER_56,THAT THE BOARD MEMBERS BE HELD TO STRICT COMPLIANCE WITH SECTION 2.04.140 OF OUR CODE AS TO THE DATA CENTER RESOLUTION.,21,21,21
CyrusOne/COB_20260323_Imported.mp3,184,484.475,486.616,2.1409999999999627,SPEAKER_56,TWO ZONING RESOLUTIONS ARE BEFORE THE BOARD TONIGHT.,8,8,8
CyrusOne/COB_20260323_Imported.mp3,185,487.976,490.717,2.7409999999999854,SPEAKER_56,AND THE BULK OF THE TIME SPENT ON THESE WILL CONCERN THE DATA CENTER.,14,14,14
CyrusOne/COB_20260323_Imported.mp3,186,490.857,493.157,2.2999999999999545,SPEAKER_56,"THUS, SO AS NOT TO UNDULY INCONVENIENCE.",7,7,7
CyrusOne/COB_20260323_Imported.mp3,187,493.617,494.217,0.5999999999999659,SPEAKER_56,"OKAY, I SKIPPED THAT.",4,4,4
CyrusOne/COB_20260323_Imported.mp3,188,494.237,494.817,0.5799999999999841,SPEAKER_56,WE ALREADY DID THAT.,4,4,4
CyrusOne/COB_20260323_Imported.mp3,189,495.317,495.598,0.2810000000000059,SPEAKER_56,ALL RIGHT.,2,2,2
CyrusOne/COB_20260323_Imported.mp3,190,495.698,496.318,0.6200000000000045,SPEAKER_56,SECTION 2.04.,2,2,2
CyrusOne/COB_20260323_Imported.mp3,191,499.765,506.593,6.828000000000031,SPEAKER_56,.250 allows proponent and opponents of a zoning resolution two-minute initial presentations and one-minute rebuttals.,15,15,15
CyrusOne/COB_20260323_Imported.mp3,192,507.333,522.289,14.95599999999996,SPEAKER_56,"Given the issues raised by the data center resolution, slightly modifying this process will allow the points of the proponents and opponents to be presented concisely while still allowing others' interest in offering non-repetitive public comment the opportunity they so deserve.",41,41,41
CyrusOne/COB_20260323_Imported.mp3,193,523.685,534.833,11.148000000000025,SPEAKER_56,SECTION 2.04.140 ALLOWS BOARD MEMBERS TO SPEAK NOT MORE THAN TWO TIMES ON ANY GIVEN TOPIC FOR A TOTAL SPEAKING TIME NOT TO EXCEED FIVE MINUTES.,26,26,26
CyrusOne/COB_20260323_Imported.mp3,194,535.454,546.422,10.968000000000075,SPEAKER_56,"GIVEN THE TIME EXPECTED TO BE CONSUMED BY THOSE SPEAKING ON THE DATA CENTER RESOLUTION, IT IS IMPORTANT THAT THESE LIMITS ON BOARD MEMBERS BE ENFORCED SO THAT THE TOTAL TIME SPENT ON THIS RESOLUTION DOES NOT BECOME EXCESSIVE.",39,39,39
