source_file,segment_id,start,end,duration_seconds,speaker,text,n_text_words,n_aligned_words,n_words_with_speaker
CyrusOne/Cyrusone_Hearing_12032025.mp3,15,91.642,92.182,0.5400000000000063,SPEAKER_26,DelGiorno.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,16,92.382,92.623,0.24099999999999966,SPEAKER_26,Here.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,17,92.823,93.183,0.36000000000001364,SPEAKER_26,Steppe.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,18,95.305,95.525,0.21999999999999886,SPEAKER_26,Excuse.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,19,96.265,96.886,0.6209999999999951,SPEAKER_26,Douglas Williams.,2,2,2
CyrusOne/Cyrusone_Hearing_12032025.mp3,20,97.786,97.887,0.10099999999999909,SPEAKER_26,Here.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,21,97.907,98.247,0.3400000000000034,SPEAKER_26,Forsyth.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,22,98.267,98.387,0.12000000000000455,SPEAKER_26,Here.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,23,99.348,99.628,0.28000000000000114,SPEAKER_26,Frazee.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,24,99.648,99.748,0.10000000000000853,SPEAKER_26,Here.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,25,100.649,101.089,0.4399999999999977,SPEAKER_26,Fulgenzi.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,26,101.109,101.229,0.12000000000000455,SPEAKER_26,Here.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,27,102.05,102.39,0.3400000000000034,SPEAKER_26,Guyton.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,28,103.46,103.88,0.4200000000000017,SPEAKER_26,Excused.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,29,103.9,104.0,0.09999999999999432,SPEAKER_26,Hall.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,30,105.18,105.46,0.2799999999999869,SPEAKER_26,Here.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,31,106.721,107.041,0.3199999999999932,SPEAKER_26,Crell.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,32,107.321,107.461,0.14000000000000057,SPEAKER_26,Here.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,33,108.041,108.381,0.3400000000000034,SPEAKER_26,Lathan.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,34,109.081,109.221,0.14000000000000057,SPEAKER_17,Here.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,35,110.321,110.741,0.4200000000000017,SPEAKER_26,Madonia.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,36,111.002,111.222,0.21999999999999886,SPEAKER_26,Here.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,37,111.822,112.282,0.45999999999999375,SPEAKER_26,McGuire.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,38,113.802,114.202,0.3999999999999915,SPEAKER_26,Excused.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,39,115.562,115.963,0.40099999999999625,SPEAKER_26,Mendenhall.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,40,116.403,116.583,0.1799999999999926,SPEAKER_17,Here.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,41,117.123,117.403,0.28000000000000114,SPEAKER_26,Miller.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,42,117.743,117.943,0.20000000000000284,SPEAKER_17,Here.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,43,119.063,119.343,0.28000000000000114,SPEAKER_26,Rader.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,44,119.843,120.043,0.20000000000000284,SPEAKER_26,Here.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,45,120.443,120.764,0.32099999999999795,SPEAKER_26,Scaife.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,46,121.024,121.204,0.1799999999999926,SPEAKER_26,Here.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,47,121.684,122.064,0.37999999999999545,SPEAKER_26,Shackman.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,48,122.424,122.604,0.1799999999999926,SPEAKER_26,Here.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,49,122.924,123.264,0.3399999999999892,SPEAKER_26,Shepard.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,50,125.064,125.464,0.4000000000000057,SPEAKER_26,Excused.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,51,126.325,126.665,0.3400000000000034,SPEAKER_26,Small.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,52,127.925,128.025,0.10000000000000853,SPEAKER_26,Here.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,53,128.045,128.285,0.2400000000000091,SPEAKER_26,Stumpf.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,54,128.705,128.905,0.19999999999998863,SPEAKER_26,Here.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,55,129.285,129.665,0.37999999999999545,SPEAKER_26,Thomas.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,56,129.845,130.005,0.1599999999999966,SPEAKER_26,Here.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,57,130.465,130.826,0.36099999999999,SPEAKER_26,Chumlin.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,58,131.066,131.206,0.13999999999998636,SPEAKER_26,Here.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,59,131.646,132.106,0.46000000000000796,SPEAKER_26,Truex.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,60,132.586,132.786,0.19999999999998863,SPEAKER_07,Here.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,61,133.178,158.204,25.02600000000001,SPEAKER_12,chairman's also present twenty three present six acts thank you mister clark we know we have a number of board members who are still trying to find a place to park but they will be here here shortly and we have a long agenda tonight so we thought it was important to go ahead and get started uh... is there a motion from the flora for organizing this evening's meeting mr delgiano mr delgiano is recognized,76,76,76
CyrusOne/Cyrusone_Hearing_12032025.mp3,62,163.15,172.881,9.730999999999995,SPEAKER_18,"Mr. Chairman, there is a resolution that has been distributed establishing purpose and procedure for today's public hearing on the proposed data center, and I would move that that be adopted.",31,31,31
CyrusOne/Cyrusone_Hearing_12032025.mp3,63,173.221,173.762,0.5409999999999968,SPEAKER_12,Is there a second?,4,4,4
CyrusOne/Cyrusone_Hearing_12032025.mp3,64,173.782,175.443,1.6610000000000014,SPEAKER_12,Second.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,65,175.464,176.685,1.2210000000000036,SPEAKER_12,All in favor signify by saying aye.,7,7,7
CyrusOne/Cyrusone_Hearing_12032025.mp3,66,177.305,177.406,0.10099999999999909,SPEAKER_18,Aye.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,67,177.426,178.287,0.8610000000000184,SPEAKER_12,"Opposed, no.",2,2,2
CyrusOne/Cyrusone_Hearing_12032025.mp3,68,178.407,179.027,0.6199999999999761,SPEAKER_12,The ayes have it.,4,4,4
CyrusOne/Cyrusone_Hearing_12032025.mp3,69,179.428,181.049,1.6210000000000093,SPEAKER_12,Motion to organize the meeting is approved.,7,7,7
CyrusOne/Cyrusone_Hearing_12032025.mp3,70,181.49,184.293,2.8029999999999973,SPEAKER_12,Is there a motion for a temporary chairman for the hearing?,11,11,11
CyrusOne/Cyrusone_Hearing_12032025.mp3,71,187.437,188.077,0.6399999999999864,SPEAKER_30,Chairman.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,72,188.478,189.078,0.5999999999999943,SPEAKER_30,Mr. Madonia.,2,2,2
CyrusOne/Cyrusone_Hearing_12032025.mp3,73,189.778,194.741,4.963000000000022,SPEAKER_30,"I move that Mr. Stump, District 16 board member, be appointed chairman of the meeting.",15,15,15
CyrusOne/Cyrusone_Hearing_12032025.mp3,74,194.921,195.522,0.6009999999999991,SPEAKER_12,Is there a second?,4,4,4
CyrusOne/Cyrusone_Hearing_12032025.mp3,75,196.943,197.123,0.1799999999999784,SPEAKER_12,Second.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,76,197.143,198.023,0.8799999999999955,SPEAKER_12,Second by Mr. Desjardins.,4,4,4
CyrusOne/Cyrusone_Hearing_12032025.mp3,77,198.043,204.427,6.383999999999986,SPEAKER_12,"All in favor of the motion for Mr. Stump to serve as the presiding chairman of the hearing, signify by saying aye.",22,22,22
CyrusOne/Cyrusone_Hearing_12032025.mp3,78,204.447,204.567,0.12000000000000455,SPEAKER_12,Aye.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,79,205.588,206.208,0.6200000000000045,SPEAKER_12,"Opposed, no.",2,2,2
CyrusOne/Cyrusone_Hearing_12032025.mp3,80,206.228,207.629,1.400999999999982,SPEAKER_12,The ayes have it.,4,4,4
CyrusOne/Cyrusone_Hearing_12032025.mp3,81,207.689,211.151,3.4620000000000175,SPEAKER_12,"Mr. Stump, if you would come up and take charge of the meeting, please.",14,14,14
CyrusOne/Cyrusone_Hearing_12032025.mp3,82,240.773,241.513,0.7400000000000091,SPEAKER_25,"Hello, everyone.",2,2,2
CyrusOne/Cyrusone_Hearing_12032025.mp3,83,245.616,246.376,0.7599999999999909,SPEAKER_25,Thank you again.,3,3,3
CyrusOne/Cyrusone_Hearing_12032025.mp3,84,246.396,263.166,16.77000000000001,SPEAKER_25,"The last time we were in this room a few months back, many months back, we were talking about the carbon dioxide lines, and I much appreciated running that meeting, and I thank you for asking me, board members, to run this one.",43,43,43
CyrusOne/Cyrusone_Hearing_12032025.mp3,85,264.026,266.187,2.1610000000000014,SPEAKER_25,"As you can tell, I have a little bit of a cold tonight.",13,13,13
CyrusOne/Cyrusone_Hearing_12032025.mp3,86,266.528,267.428,0.8999999999999773,SPEAKER_25,"You will not get it, sir.",6,6,6
CyrusOne/Cyrusone_Hearing_12032025.mp3,87,270.161,273.984,3.822999999999979,SPEAKER_25,First thing I'd like to do is an intro.,9,9,9
CyrusOne/Cyrusone_Hearing_12032025.mp3,88,274.584,283.371,8.786999999999978,SPEAKER_25,"Thank you, Chairman Van Meter, and thank you to my fellow board members for your confidence in asking me to preside over tonight's hearing.",24,24,24
CyrusOne/Cyrusone_Hearing_12032025.mp3,89,283.391,287.454,4.062999999999988,SPEAKER_25,I also want to thank all of the presenters that are here this evening.,14,14,14
CyrusOne/Cyrusone_Hearing_12032025.mp3,90,288.135,298.043,9.908000000000015,SPEAKER_25,"Every time a presenter gets up here tonight, whether concerned citizens or proponents of this project, I might have them introduce themselves before they start to talk.",27,27,27
CyrusOne/Cyrusone_Hearing_12032025.mp3,91,298.932,304.816,5.883999999999958,SPEAKER_25,And I'd like to thank as well every member of the public who took the time to attend.,18,18,18
CyrusOne/Cyrusone_Hearing_12032025.mp3,92,305.356,308.258,2.901999999999987,SPEAKER_25,Your participation is an important part of this process.,9,9,9
CyrusOne/Cyrusone_Hearing_12032025.mp3,93,308.918,316.783,7.865000000000009,SPEAKER_25,"I know that many board members and many members of our community have questions about this project, this proposed project.",20,20,20
CyrusOne/Cyrusone_Hearing_12032025.mp3,94,317.183,326.188,9.004999999999995,SPEAKER_25,"Tonight we'll give residents the opportunity to hear directly from the developer, from the opponents of the project, and from our professional staff.",23,23,23
CyrusOne/Cyrusone_Hearing_12032025.mp3,95,327.112,332.173,5.060999999999979,SPEAKER_25,OUR HOPE IS THAT THESE PRESENTATIONS WILL HELP ADDRESS THE QUESTIONS AND CONCERNS THAT HAVE BEEN RAISED.,17,17,17
CyrusOne/Cyrusone_Hearing_12032025.mp3,96,332.853,335.454,2.600999999999999,SPEAKER_25,TONIGHT'S HEARING WILL FOLLOW A STRUCTURED SCHEDULE.,7,7,7
CyrusOne/Cyrusone_Hearing_12032025.mp3,97,336.154,341.936,5.781999999999982,SPEAKER_25,"WE WILL BEGIN WITH A 30-MINUTE PRESENTATION FROM CYRUS I, FOLLOWED BY A BOARD MEMBER QUESTION VARIANT.",17,17,17
CyrusOne/Cyrusone_Hearing_12032025.mp3,98,342.796,352.338,9.54200000000003,SPEAKER_25,"AFTER THAT, THE COALITION FOR THE SPRINGFIELD UTILITY FUTURE WILL PROVIDE THEIR 30-MINUTE PRESENTATION, AND AGAIN, FOLLOWED BY QUESTIONS FROM THE BOARD.",22,22,22
CyrusOne/Cyrusone_Hearing_12032025.mp3,99,353.38,358.643,5.262999999999977,SPEAKER_25,County staff and subject matter experts will then give their presentation and take board questions.,15,15,15
CyrusOne/Cyrusone_Hearing_12032025.mp3,100,359.463,366.046,6.58299999999997,SPEAKER_25,"At the conclusion of these presentations, we will move into public comment, where each speaker will have three minutes.",19,19,19
CyrusOne/Cyrusone_Hearing_12032025.mp3,101,366.967,375.831,8.864000000000033,SPEAKER_25,"I want to remind everyone that only recognized speakers, whether they're presenters, board members, or members of the public, should be speaking at any given time.",26,26,26
CyrusOne/Cyrusone_Hearing_12032025.mp3,102,376.611,382.254,5.643000000000029,SPEAKER_25,Please allow them to be heard clearly without interruption in a respectful environment,13,13,13
CyrusOne/Cyrusone_Hearing_12032025.mp3,103,382.86,390.405,7.544999999999959,SPEAKER_25,"just like we had at the carbon dioxide lines, will allow us to work through the information before us in a constructive manner.",23,23,23
CyrusOne/Cyrusone_Hearing_12032025.mp3,104,391.085,399.09,8.004999999999995,SPEAKER_25,I think it's important that we all listen closely to the presentations as your questions may very well be addressed during these sessions.,23,23,23
CyrusOne/Cyrusone_Hearing_12032025.mp3,105,400.311,406.695,6.3840000000000146,SPEAKER_25,"So if you were going to come up and say something, everything that you were going to ask may be answered already.",22,22,22
CyrusOne/Cyrusone_Hearing_12032025.mp3,106,407.622,432.329,24.706999999999994,SPEAKER_25,many of you will remember that the twenty twenty three public hearing on the carbon dioxide pipeline that was a long night with many strong opinions that the community showed patients and respect throughout that process i hope we can maintain that same level of civility this evening and i also want to remind uh... the people and uh... the developers and everyone here tonight that has an interest on either side of this project,75,75,75
CyrusOne/Cyrusone_Hearing_12032025.mp3,107,434.719,437.901,3.1820000000000164,SPEAKER_25,And there was people that were asking for a moratorium.,10,10,10
CyrusOne/Cyrusone_Hearing_12032025.mp3,108,438.461,449.087,10.625999999999976,SPEAKER_25,"Well, there's going to be basically a de facto moratorium anyway because of the lengthy part of this process, the large scope of the process, and you'll hear more about that tonight.",32,32,32
CyrusOne/Cyrusone_Hearing_12032025.mp3,109,449.627,457.192,7.564999999999998,SPEAKER_25,But there's still probably going to be a couple more county board meetings before we even vote for this as county board members.,23,23,23
CyrusOne/Cyrusone_Hearing_12032025.mp3,110,457.732,463.395,5.662999999999954,SPEAKER_25,There's going to be a couple more zoning meetings at the county building before we even vote.,17,17,17
CyrusOne/Cyrusone_Hearing_12032025.mp3,111,463.933,464.593,0.660000000000025,SPEAKER_25,this project.,2,2,2
CyrusOne/Cyrusone_Hearing_12032025.mp3,112,464.954,475.5,10.545999999999992,SPEAKER_25,There's going to be a couple more Zoning Board of Appeals meetings and that's the group of five that will send the County Board the recommendation of a yes or no to the project.,34,34,34
CyrusOne/Cyrusone_Hearing_12032025.mp3,113,476.12,486.706,10.586000000000013,SPEAKER_25,And at any of those six that I just told you about the public can come up or any group can come up that signs up and talk and say what they want to say about the project one way or another.,42,42,42
CyrusOne/Cyrusone_Hearing_12032025.mp3,114,487.447,490.489,3.041999999999973,SPEAKER_25,Then there will be a final County Board meeting and,10,10,10
CyrusOne/Cyrusone_Hearing_12032025.mp3,115,491.878,515.442,23.56400000000002,SPEAKER_25,will also be a final zoning board of appeals meeting and that will be our final vote but normally on these zoning issues things will carry or they'll go a month or two and that's it this one here it may it may get out into the light spring area here but not sure yet i just wanted to let you know that for anyone that wanted a moratorium or thought that they needed more time,76,76,76
CyrusOne/Cyrusone_Hearing_12032025.mp3,116,516.124,526.694,10.569999999999936,SPEAKER_25,"As always, these big projects work themselves out, and you will get plenty of time to say whatever it is that you want to say to the full county board at any time.",33,33,33
CyrusOne/Cyrusone_Hearing_12032025.mp3,117,527.995,533.601,5.6059999999999945,SPEAKER_25,"Is there any county board members that have any questions before I go into the itinerary, how we do this?",20,20,20
CyrusOne/Cyrusone_Hearing_12032025.mp3,118,538.565,540.367,1.8019999999999072,SPEAKER_25,"Okay, where are the water stations at?",7,7,7
CyrusOne/Cyrusone_Hearing_12032025.mp3,119,541.512,568.603,27.091000000000008,SPEAKER_25,everyone in this room if you need water there's water stations at both sides of this room over here and uh... so under the first thing as you see board members under exhibit one the roll call rules welcome the very first thing we're going to do is the cyrus one presentation but when they give their presentation here it's going to be for thirty minutes up to thirty minutes and then we're going to have a thirty minute,79,79,79
CyrusOne/Cyrusone_Hearing_12032025.mp3,120,569.949,599.503,29.554000000000087,SPEAKER_25,board member question from the sanguine county board members only when they do do this each board member can be recognized up to two times and in them two times five minutes will go by and that's your time and the people that you're talking about are asking the questions to together so if both times add up to the five minutes we have to move on to the next board member just so that for the public knows,79,79,79
CyrusOne/Cyrusone_Hearing_12032025.mp3,121,599.853,601.353,1.5,SPEAKER_25,There's 29 of us up here.,6,6,6
CyrusOne/Cyrusone_Hearing_12032025.mp3,122,601.433,605.954,4.520999999999958,SPEAKER_25,"So with these four different sessions, it's hard to regulate that sometimes.",12,12,12
CyrusOne/Cyrusone_Hearing_12032025.mp3,123,605.994,607.754,1.759999999999991,SPEAKER_25,But we seem to get it done.,7,7,7
CyrusOne/Cyrusone_Hearing_12032025.mp3,124,608.595,617.036,8.440999999999917,SPEAKER_25,"And so with that being said, I would like to call up the very first speaker.",16,16,16
CyrusOne/Cyrusone_Hearing_12032025.mp3,125,617.396,618.856,1.4600000000000364,SPEAKER_25,And it's from Cyrus One.,5,5,5
CyrusOne/Cyrusone_Hearing_12032025.mp3,126,619.256,620.317,1.0610000000000355,SPEAKER_25,And where are they going to come up to?,9,9,9
CyrusOne/Cyrusone_Hearing_12032025.mp3,127,620.377,620.697,0.32000000000005,SPEAKER_25,Right here?,2,2,2
CyrusOne/Cyrusone_Hearing_12032025.mp3,128,621.657,621.777,0.12000000000000455,SPEAKER_25,OK.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,129,622.337,622.717,0.37999999999999545,SPEAKER_25,Thank you.,2,2,2
CyrusOne/Cyrusone_Hearing_12032025.mp3,130,624.077,625.037,0.9600000000000364,SPEAKER_25,Please introduce yourself.,3,3,3
CyrusOne/Cyrusone_Hearing_12032025.mp3,131,625.057,626.498,1.441000000000031,SPEAKER_14,"BRAD HOUTT, Good evening.",4,4,4
CyrusOne/Cyrusone_Hearing_12032025.mp3,132,626.518,628.058,1.5399999999999636,SPEAKER_14,My name is Brad Houtt with Cyrus One.,8,8,8
CyrusOne/Cyrusone_Hearing_12032025.mp3,133,628.691,629.331,0.6399999999999864,SPEAKER_25,Is there a clicker?,4,4,4
CyrusOne/Cyrusone_Hearing_12032025.mp3,134,629.351,629.671,0.32000000000005,SPEAKER_14,Perfect.,1,1,1
CyrusOne/Cyrusone_Hearing_12032025.mp3,135,630.051,630.791,0.7400000000000091,SPEAKER_14,Thank you very much.,4,4,4
CyrusOne/Cyrusone_Hearing_12032025.mp3,136,632.632,632.892,0.2600000000001046,,All right.,2,2,0
CyrusOne/Cyrusone_Hearing_12032025.mp3,137,633.032,633.452,0.4199999999999591,SPEAKER_14,Let me just get...,4,4,4
CyrusOne/Cyrusone_Hearing_12032025.mp3,138,638.713,639.073,0.36000000000001364,SPEAKER_14,Very good.,2,2,2
CyrusOne/Cyrusone_Hearing_12032025.mp3,139,640.033,641.474,1.441000000000031,SPEAKER_14,"Thank you, everyone, for coming out tonight.",7,7,7
CyrusOne/Cyrusone_Hearing_12032025.mp3,140,641.494,642.634,1.1399999999999864,SPEAKER_14,This has been an incredible turnout.,6,6,6
CyrusOne/Cyrusone_Hearing_12032025.mp3,141,643.694,657.137,13.442999999999984,SPEAKER_14,"Greatly appreciate you taking time out of your lives and your evening to learn more about this project, and I hope that we're able to deliver some information that answers the questions that you have, and we're happy to provide any follow-up answers to questions that come after this as well.",51,51,51
CyrusOne/Cyrusone_Hearing_12032025.mp3,142,658.069,664.415,6.346000000000004,SPEAKER_14,"So I'm joined here tonight by a few colleagues, seen here up on the screen and seated here to the right, which are available to help me answer questions.",29,29,29
CyrusOne/Cyrusone_Hearing_12032025.mp3,143,664.435,669.861,5.426000000000045,SPEAKER_14,They may come up from the county board members as we proceed with the evening's activities.,16,16,16
CyrusOne/Cyrusone_Hearing_12032025.mp3,144,671.943,677.448,5.5049999999999955,SPEAKER_14,"As a matter of introduction, for those that aren't familiar, Cyrus One, we're a global owner, operator, and developer of data centers.",22,22,22
CyrusOne/Cyrusone_Hearing_12032025.mp3,145,678.004,683.586,5.581999999999994,SPEAKER_14,"We're based in Dallas, Texas, and we operate over 55 data centers across the United States, Europe, and Japan.",19,19,19
CyrusOne/Cyrusone_Hearing_12032025.mp3,146,683.606,687.787,4.18100000000004,SPEAKER_14,"While we're based in Dallas, we have a significant presence in Illinois currently.",13,13,13
CyrusOne/Cyrusone_Hearing_12032025.mp3,147,688.428,700.672,12.244000000000028,SPEAKER_14,"We've invested over $1.2 billion in Illinois, with four operational data centers currently and six in development.",17,17,17
CyrusOne/Cyrusone_Hearing_12032025.mp3,148,702.043,707.945,5.902000000000044,SPEAKER_14,across these activities in northern Illinois currently we're supporting hundreds of employees and contractors currently.,15,15,15
CyrusOne/Cyrusone_Hearing_12032025.mp3,149,708.566,713.908,5.3419999999999845,SPEAKER_14,"The idea of this project is to bring this economic impact, these jobs and this investment to central Illinois.",19,19,19
CyrusOne/Cyrusone_Hearing_12032025.mp3,150,715.568,722.231,6.663000000000011,SPEAKER_14,And with this campus it represents a continued commitment to bringing additional economic investment to communities across the state.,19,19,19
CyrusOne/Cyrusone_Hearing_12032025.mp3,151,733.198,737.302,4.104000000000042,SPEAKER_14,"Further into the introduction, I wanted to provide an overview of the sites that we operate.",16,16,16
CyrusOne/Cyrusone_Hearing_12032025.mp3,152,738.103,739.624,1.5210000000000719,SPEAKER_14,So we've got a presence in North America.,8,8,8
CyrusOne/Cyrusone_Hearing_12032025.mp3,153,739.824,742.266,2.4420000000000073,SPEAKER_14,We operate in Europe across multiple countries.,7,7,7
CyrusOne/Cyrusone_Hearing_12032025.mp3,154,742.727,747.711,4.984000000000037,SPEAKER_14,We have a small presence in Japan as a result of a joint venture we have with a power company there.,21,21,21
CyrusOne/Cyrusone_Hearing_12032025.mp3,155,755.055,770.724,15.669000000000096,SPEAKER_14,"So talking about the site itself, I think most people are familiar with where this is located, but generally it's 280 acres directly just north of the Black Diamond, Double Black Diamond solar farm, roughly two and a quarter miles east of Louder.",43,43,43
CyrusOne/Cyrusone_Hearing_12032025.mp3,156,771.383,774.625,3.241999999999962,SPEAKER_14,"or, sorry, west of Lowder and about three miles west of Waverly.",12,12,12
CyrusOne/Cyrusone_Hearing_12032025.mp3,157,777.147,786.073,8.92599999999993,SPEAKER_14,"It's the double black diamond solar farm covers 4,100 acres, and we really chose this site because of its proximity to existing infrastructure and power capacity.",26,26,26
CyrusOne/Cyrusone_Hearing_12032025.mp3,158,789.996,796.361,6.365000000000009,SPEAKER_14,"Across the 280 acres, and I'll pull up our site plan, we have six buildings planned.",16,16,16
CyrusOne/Cyrusone_Hearing_12032025.mp3,159,799.497,799.957,0.4600000000000364,SPEAKER_10,"Oh, my goodness.",3,3,3
CyrusOne/Cyrusone_Hearing_12032025.mp3,160,800.818,801.238,0.42000000000007276,SPEAKER_14,There we go.,3,3,3
CyrusOne/Cyrusone_Hearing_12032025.mp3,161,802.239,804.521,2.2819999999999254,SPEAKER_14,Six buildings planned across the 280 acres.,7,7,7
CyrusOne/Cyrusone_Hearing_12032025.mp3,162,804.841,806.002,1.1609999999999445,SPEAKER_14,So that's six data centers.,5,5,5
CyrusOne/Cyrusone_Hearing_12032025.mp3,163,806.222,808.944,2.72199999999998,SPEAKER_14,The buildings are shown there in black and orange.,9,9,9
CyrusOne/Cyrusone_Hearing_12032025.mp3,164,809.845,820.113,10.268000000000029,SPEAKER_14,"The black portions of the building are the data hall center space, and then the orange portions have the equipment yards that contain the emergency generators and support backup equipment.",30,30,30
CyrusOne/Cyrusone_Hearing_12032025.mp3,165,821.94,824.962,3.0219999999999345,SPEAKER_14,"ALL TOLD, EACH BUILDING TAKES 12 TO 15 MONTHS TO CONSTRUCT.",11,11,11
